Designator,Device,Footprint,Mid X,Mid Y,Ref X,Ref Y,Pad X,Pad Y,Pins,Layer,Rotation,SMD,Comment
"12"	,"2.54-1*1P针"	,"HDR-TH_1P-P2.54-V-M"	,"97.79mm"	,"-11.557mm"	,"97.79mm"	,"-11.557mm"	,"97.79mm"	,"-11.557mm"	,"1"	,"T"	,"0"	,"No"	,"2.54-1*1P针"	,
"14"	,"2.54-1*1P针"	,"HDR-TH_1P-P2.54-V-M"	,"95.25mm"	,"-11.557mm"	,"95.25mm"	,"-11.557mm"	,"95.25mm"	,"-11.557mm"	,"1"	,"T"	,"180"	,"No"	,"2.54-1*1P针"	,
"16"	,"2.54-1*1P针"	,"HDR-TH_1P-P2.54-V-M"	,"95.25mm"	,"-9.017mm"	,"95.25mm"	,"-9.017mm"	,"95.25mm"	,"-9.017mm"	,"1"	,"T"	,"0"	,"No"	,"2.54-1*1P针"	,
"17"	,"2.54-1*1P针"	,"HDR-TH_1P-P2.54-V-M"	,"92.71mm"	,"-9.017mm"	,"92.71mm"	,"-9.017mm"	,"92.71mm"	,"-9.017mm"	,"1"	,"T"	,"0"	,"No"	,"2.54-1*1P针"	,
"18"	,"2.54-1*1P针"	,"HDR-TH_1P-P2.54-V-M"	,"87.63mm"	,"-9.017mm"	,"87.63mm"	,"-9.017mm"	,"87.63mm"	,"-9.017mm"	,"1"	,"T"	,"0"	,"No"	,"2.54-1*1P针"	,
"19"	,"2.54-1*1P针"	,"HDR-TH_1P-P2.54-V-M"	,"85.09mm"	,"-9.017mm"	,"85.09mm"	,"-9.017mm"	,"85.09mm"	,"-9.017mm"	,"1"	,"T"	,"0"	,"No"	,"2.54-1*1P针"	,
"21"	,"2.54-1*1P针"	,"HDR-TH_1P-P2.54-V-M"	,"82.55mm"	,"-9.017mm"	,"82.55mm"	,"-9.017mm"	,"82.55mm"	,"-9.017mm"	,"1"	,"T"	,"0"	,"No"	,"2.54-1*1P针"	,
"22"	,"2.54-1*1P针"	,"HDR-TH_1P-P2.54-V-M"	,"74.93mm"	,"-9.017mm"	,"74.93mm"	,"-9.017mm"	,"74.93mm"	,"-9.017mm"	,"1"	,"T"	,"0"	,"No"	,"2.54-1*1P针"	,
"23"	,"2.54-1*1P针"	,"HDR-TH_1P-P2.54-V-M"	,"72.39mm"	,"-9.017mm"	,"72.39mm"	,"-9.017mm"	,"72.39mm"	,"-9.017mm"	,"1"	,"T"	,"0"	,"No"	,"2.54-1*1P针"	,
"25"	,"2.54-1*1P针"	,"HDR-TH_1P-P2.54-V-M"	,"87.63mm"	,"-11.557mm"	,"87.63mm"	,"-11.557mm"	,"87.63mm"	,"-11.557mm"	,"1"	,"T"	,"0"	,"No"	,"2.54-1*1P针"	,
"26"	,"2.54-1*1P针"	,"HDR-TH_1P-P2.54-V-M"	,"90.17mm"	,"-11.557mm"	,"90.17mm"	,"-11.557mm"	,"90.17mm"	,"-11.557mm"	,"1"	,"T"	,"0"	,"No"	,"2.54-1*1P针"	,
"27"	,"2.54-1*1P针"	,"HDR-TH_1P-P2.54-V-M"	,"92.71mm"	,"-11.557mm"	,"92.71mm"	,"-11.557mm"	,"92.71mm"	,"-11.557mm"	,"1"	,"T"	,"0"	,"No"	,"2.54-1*1P针"	,
